----------------------------- log1Hz20170708_1239.log --------------------------
Date	Time	Ts	Boatspeed	AW_angle	AW_speed	Heading	TW_angle	TW_speed	TW_Dir	Ext_SOG	Ext_COG	Latitudine	Longitudine	BS_target	TWA_target	BS_polar	Type_tgt	LeewayAng	LeewayMod	SET	DRIFT
08/07/17	16:08:23	24055	3.50	337	8.40	276	-37	5.35	240	3.70	293	4540.5479N	1341.0732E	5.88	318	4.99	Y	-2.54	0.15	94	0.68	
08/07/17	16:08:24	24056	3.50	340	8.20	276	-34	5.07	245	3.70	293	4540.5483N	1341.0719E	5.83	318	4.83	Y	-2.49	0.15	92	0.77	
08/07/17	16:08:25	24057	3.50	340	8.20	276	-34	5.07	245	3.80	283	4540.5488N	1341.0699E	5.78	318	4.54	Y	-2.46	0.15	89	0.66	
08/07/17	16:08:26	24058	3.60	341	8.20	273	-32	4.92	242	3.80	283	4540.5488N	1341.0681E	5.66	317	4.48	Y	-2.43	0.15	86	0.54	
08/07/17	16:08:27	24059	3.60	341	8.20	273	-32	4.92	243	3.80	283	4540.5493N	1341.0667E	5.62	317	4.34	Y	-2.43	0.15	83	0.50	
08/07/17	16:08:28	24060	3.60	341	8.20	273	-32	4.92	243	3.60	275	4540.5493N	1341.0659E	5.63	317	4.32	Y	-2.42	0.15	81	0.29	
08/07/17	16:08:29	24061	3.60	343	8.60	272	-29	5.28	244	3.60	275	4540.5493N	1341.0642E	5.63	317	4.22	Y	-2.46	0.15	78	0.13	
08/07/17	16:08:30	24062	3.60	343	8.60	272	-29	5.28	244	3.70	280	4540.5498N	1341.0621E	5.72	318	3.62	Y	-2.48	0.16	75	0.17	
08/07/17	16:08:31	24063	3.70	344	8.40	273	-29	4.96	244	3.70	280	4540.5498N	1341.0604E	5.72	318	3.62	Y	-2.49	0.16	72	0.24	
08/07/17	16:08:32	24064	3.70	344	8.40	273	-29	4.96	244	3.60	278	4540.5503N	1341.0590E	5.92	318	3.76	Y	-2.44	0.16	69	0.24	
08/07/17	16:08:33	24065	3.70	344	8.40	273	-29	4.96	244	3.50	278	4540.5503N	1341.0582E	5.92	318	3.76	Y	-2.41	0.16	67	0.26	
08/07/17	16:08:34	24066	3.70	342	8.20	274	-31	4.80	240	3.50	278	4540.5503N	1341.0566E	5.61	317	4.01	Y	-2.37	0.15	67	0.26	
08/07/17	16:08:35	24067	3.70	342	8.20	274	-31	4.80	240	3.60	279	4540.5508N	1341.0546E	5.50	317	4.04	Y	-2.36	0.15	66	0.23	
08/07/17	16:08:36	24068	3.70	342	8.20	276	-31	4.80	243	3.60	279	4540.5508N	1341.0530E	5.41	316	4.33	Y	-2.37	0.15	65	0.19	
08/07/17	16:08:37	24069	3.70	340	8.10	276	-35	4.79	237	3.60	279	4540.5508N	1341.0519E	5.41	316	4.33	Y	-2.41	0.16	65	0.15	
08/07/17	16:08:38	24070	3.70	340	8.10	276	-35	4.79	237	3.60	282	4540.5508N	1341.0511E	5.49	317	4.60	Y	-2.45	0.16	65	0.14	
08/07/17	16:08:39	24071	3.70	335	8.30	281	-42	5.18	233	3.60	282	4540.5513N	1341.0498E	5.60	317	5.11	Y	-2.52	0.16	66	0.12	
08/07/17	16:08:40	24072	3.70	335	8.30	281	-42	5.18	233	3.70	289	4540.5522N	1341.0481E	5.73	318	5.68	Y	-2.55	0.16	64	0.16	
08/07/17	16:08:41	24073	3.70	335	8.30	283	-42	5.18	235	3.70	289	4540.5522N	1341.0469E	5.87	318	5.70	Y	-2.55	0.17	62	0.22	
08/07/17	16:08:43	24075	3.70	333	8.20	283	-47	5.20	232	3.60	292	4540.5527N	1341.0450E	5.92	318	5.69	Y	-2.53	0.16	61	0.32	
08/07/17	16:08:44	24076	3.70	331	7.70	284	-51	4.80	229	3.60	292	4540.5532N	1341.0436E	5.86	318	5.90	Y	-2.42	0.16	60	0.35	
08/07/17	16:08:45	24077	3.70	331	7.70	284	-51	4.80	229	3.80	298	4540.5542N	1341.0417E	5.66	317	5.73	Y	-2.36	0.15	58	0.47	
08/07/17	16:08:46	24078	3.80	331	7.70	285	-52	4.74	229	3.80	298	4540.5547N	1341.0404E	5.40	316	5.71	Y	-2.33	0.15	57	0.58	
08/07/17	16:08:47	24079	3.80	330	7.60	285	-54	4.70	229	3.80	298	4540.5552N	1341.0391E	5.33	316	5.70	Y	-2.35	0.16	56	0.65	
08/07/17	16:08:48	24080	3.80	330	7.60	285	-54	4.70	229	3.80	290	4540.5552N	1341.0383E	5.40	316	5.71	Y	-2.36	0.16	54	0.50	
08/07/17	16:08:49	24081	3.80	330	7.60	284	-54	4.73	229	3.80	290	4540.5557N	1341.0370E	5.47	317	5.74	Y	-2.36	0.16	53	0.38	
08/07/17	16:08:50	24082	3.80	330	7.60	284	-54	4.73	229	3.70	294	4540.5566N	1341.0350E	5.47	317	5.73	Y	-2.35	0.16	52	0.40	
08/07/17	16:08:51	24083	3.80	330	7.60	282	-54	4.73	228	3.70	294	4540.5566N	1341.0334E	5.43	317	5.70	Y	-2.35	0.16	51	0.46	
08/07/17	16:08:52	24084	3.80	330	7.80	282	-53	4.91	229	3.70	294	4540.5571N	1341.0322E	5.42	316	5.70	Y	-2.42	0.16	50	0.52	
08/07/17	16:08:53	24085	3.80	330	7.80	282	-53	4.91	229	3.70	292	4540.5576N	1341.0314E	5.53	317	5.73	Y	-2.46	0.16	50	0.51	
08/07/17	16:08:54	24086	3.80	330	7.90	282	-52	4.98	230	3.70	292	4540.5581N	1341.0302E	5.72	318	5.78	Y	-2.47	0.16	49	0.49	
08/07/17	16:08:55	24087	3.80	330	7.90	282	-52	4.98	230	3.80	292	4540.5586N	1341.0283E	5.78	318	5.78	Y	-2.48	0.16	48	0.48	
08/07/17	16:08:56	24088	3.80	332	7.90	283	-50	4.89	231	3.80	292	4540.5591N	1341.0269E	5.77	318	5.76	Y	-2.49	0.17	47	0.46	
08/07/17	16:08:57	24089	3.80	332	7.90	283	-50	4.89	235	3.80	292	4540.5596N	1341.0256E	5.77	318	5.75	Y	-2.44	0.16	46	0.47	
08/07/17	16:08:58	24090	3.80	332	7.90	283	-50	4.89	235	3.80	292	4540.5596N	1341.0248E	5.68	317	5.63	Y	-2.43	0.16	45	0.48	
08/07/17	16:08:59	24091	3.80	333	7.80	283	-48	4.72	235	3.80	292	4540.5601N	1341.0232E	5.53	317	5.42	Y	-2.39	0.16	45	0.48	
08/07/17	16:09:00	24092	3.80	333	7.80	283	-48	4.72	235	3.90	293	4540.5610N	1341.0210E	5.43	317	5.33	Y	-2.38	0.16	43	0.48	
08/07/17	16:09:01	24093	3.90	336	7.50	283	-47	4.26	235	3.90	293	4540.5615N	1341.0197E	5.37	316	5.33	Y	-2.37	0.16	43	0.48	
08/07/17	16:09:02	24094	3.90	336	7.50	283	-47	4.26	238	3.80	289	4540.5620N	1341.0183E	5.34	316	5.32	Y	-2.30	0.16	42	0.40	
08/07/17	16:09:03	24095	3.90	336	7.50	283	-47	4.26	238	3.80	289	4540.5620N	1341.0175E	5.24	316	5.22	Y	-2.26	0.15	42	0.34	
08/07/17	16:09:04	24096	3.90	336	7.50	283	-46	4.25	236	3.80	289	4540.5625N	1341.0160E	5.05	315	5.09	Y	-2.26	0.15	41	0.30	
08/07/17	16:09:05	24097	3.90	336	7.50	283	-46	4.25	236	3.90	288	4540.5630N	1341.0142E	5.01	315	5.04	Y	-2.26	0.15	41	0.25	
08/07/17	16:09:06	24098	3.90	335	7.70	283	-46	4.46	237	3.90	288	4540.5635N	1341.0127E	5.06	315	5.13	Y	-2.35	0.16	41	0.22	
08/07/17	16:09:07	24099	3.90	335	7.70	283	-46	4.46	237	3.70	294	4540.5640N	1341.0115E	5.20	316	5.19	Y	-2.39	0.16	40	0.35	
08/07/17	16:09:08	24100	3.90	335	7.70	282	-46	4.46	236	3.70	294	4540.5645N	1341.0110E	5.43	317	5.63	Y	-2.41	0.16	40	0.46	
08/07/17	16:09:10	24101	3.80	334	7.90	282	-46	4.76	236	3.70	294	4540.5649N	1341.0096E	5.51	317	5.71	Y	-2.43	0.16	40	0.52	
08/07/17	16:09:10	24102	3.80	334	7.90	282	-46	4.76	236	3.80	289	4540.5654N	1341.0079E	5.51	317	5.72	Y	-2.44	0.16	40	0.43	
08/07/17	16:09:11	24103	3.80	334	8.00	282	-45	4.86	236	3.80	289	4540.5654N	1341.0063E	5.55	317	5.78	Y	-2.46	0.16	39	0.35	
08/07/17	16:09:12	24104	3.80	334	8.00	282	-45	4.86	236	3.70	288	4540.5659N	1341.0052E	5.58	317	5.82	Y	-2.47	0.16	39	0.29	
08/07/17	16:09:13	24105	3.80	334	8.00	283	-45	4.86	237	3.70	288	4540.5659N	1341.0043E	5.62	317	5.85	Y	-2.47	0.16	39	0.26	
08/07/17	16:09:15	24106	3.80	332	8.10	283	-48	5.04	232	3.70	288	4540.5664N	1341.0027E	5.63	317	5.86	Y	-2.49	0.17	39	0.22	
08/07/17	16:09:16	24107	3.80	332	8.10	283	-48	5.04	232	3.70	294	4540.5674N	1341.0009E	5.67	317	5.50	Y	-2.50	0.17	39	0.30	
08/07/17	16:09:16	24108	3.80	332	8.10	284	-48	5.04	233	3.70	294	4540.5679N	1340.9991E	5.75	318	5.63	Y	-2.50	0.17	39	0.39	
08/07/17	16:09:18	24109	3.80	331	8.00	284	-50	5.02	231	3.70	294	4540.5684N	1340.9977E	5.78	318	5.70	Y	-2.48	0.16	39	0.45	
08/07/17	16:09:19	24110	3.80	331	8.00	284	-50	5.02	231	3.90	294	4540.5684N	1340.9971E	5.75	318	5.71	Y	-2.47	0.16	38	0.46	
08/07/17	16:09:20	24111	3.90	331	7.90	283	-51	4.85	230	3.90	294	4540.5693N	1340.9955E	5.71	318	5.75	Y	-2.44	0.16	38	0.49	
08/07/17	16:09:21	24112	3.90	331	7.90	283	-51	4.85	230	3.90	290	4540.5698N	1340.9938E	5.65	317	5.73	Y	-2.42	0.16	37	0.43	
08/07/17	16:09:22	24113	3.90	330	8.10	282	-52	5.10	230	3.90	290	4540.5703N	1340.9922E	5.58	317	5.71	Y	-2.42	0.16	37	0.39	
08/07/17	16:09:23	24114	3.90	330	8.10	282	-52	5.10	227	3.90	290	4540.5708N	1340.9908E	5.55	317	5.71	Y	-2.46	0.17	36	0.37	
08/07/17	16:09:24	24115	3.90	330	8.10	282	-52	5.10	227	4.00	289	4540.5708N	1340.9900E	5.65	317	5.75	Y	-2.48	0.17	35	0.33	
08/07/17	16:09:25	24116	4.00	330	7.80	283	-55	4.79	225	4.00	289	4540.5713N	1340.9885E	5.80	318	5.83	Y	-2.41	0.17	35	0.31	
08/07/17	16:09:26	24117	4.00	330	7.80	283	-55	4.79	225	3.90	292	4540.5718N	1340.9871E	5.74	318	5.84	Y	-2.37	0.16	34	0.35	
08/07/17	16:09:27	24118	4.00	330	7.80	283	-55	4.79	225	3.90	292	4540.5718N	1340.9858E	5.54	317	5.80	Y	-2.35	0.16	34	0.40	
08/07/17	16:09:28	24119	4.00	331	7.40	283	-56	4.37	225	3.90	292	4540.5728N	1340.9825E	5.48	317	5.79	Y	-2.26	0.16	34	0.44	
08/07/17	16:09:29	24120	4.00	331	7.40	283	-56	4.37	225	4.20	287	4540.5732N	1340.9818E	5.07	315	5.65	Y	-2.20	0.15	34	0.33	
08/07/17	16:09:30	24121	4.00	331	7.20	283	-56	4.17	224	4.20	287	4540.5737N	1340.9803E	5.07	315	5.65	Y	-2.17	0.15	32	0.26	
08/07/17	16:09:31	24122	4.00	331	7.20	283	-56	4.17	224	4.00	292	4540.5737N	1340.9790E	4.93	315	5.55	Y	-2.16	0.15	32	0.34	
08/07/17	16:09:32	24123	4.10	331	7.20	283	-58	4.11	225	4.00	292	4540.5742N	1340.9783E	4.90	315	5.52	Y	-2.15	0.15	31	0.42	
08/07/17	16:09:33	24124	4.10	331	7.20	283	-57	4.10	225	4.00	292	4540.5752N	1340.9753E	4.87	315	5.49	Y	-2.18	0.16	31	0.48	
08/07/17	16:09:34	24125	4.10	331	7.20	283	-57	4.10	225	4.20	292	4540.5757N	1340.9745E	4.95	315	5.58	Y	-2.19	0.16	31	0.50	
08/07/17	16:09:35	24126	4.20	332	7.30	283	-57	4.12	225	4.20	292	4540.5762N	1340.9730E	4.95	315	5.58	Y	-2.22	0.16	31	0.51	
08/07/17	16:09:36	24127	4.20	332	7.30	283	-57	4.12	225	4.10	289	4540.5767N	1340.9717E	5.10	315	5.66	Y	-2.22	0.16	30	0.41	
08/07/17	16:09:37	24128	4.20	332	7.30	284	-57	4.12	226	4.10	289	4540.5767N	1340.9706E	5.13	315	5.67	Y	-2.23	0.16	30	0.33	
08/07/17	16:09:38	24129	4.20	332	7.40	284	-57	4.20	226	4.10	289	4540.5776N	1340.9690E	5.14	316	5.67	Y	-2.23	0.16	31	0.28	
08/07/17	16:09:39	24130	4.20	332	7.40	284	-57	4.20	226	4.30	294	4540.5781N	1340.9667E	5.14	315	5.67	Y	-2.23	0.16	30	0.39	
08/07/17	16:09:40	24131	4.20	331	7.70	284	-56	4.52	227	4.30	294	4540.5791N	1340.9650E	5.14	316	5.66	Y	-2.32	0.17	30	0.49	
08/07/17	16:09:41	24132	4.20	331	7.70	284	-56	4.52	227	4.10	294	4540.5791N	1340.9637E	5.27	316	5.70	Y	-2.36	0.17	30	0.53	
08/07/17	16:09:42	24133	4.20	331	7.70	284	-56	4.52	227	4.10	294	4540.5796N	1340.9629E	5.50	317	5.78	Y	-2.37	0.17	30	0.53	
08/07/17	16:09:43	24134	4.20	330	7.90	284	-56	4.74	228	4.10	294	4540.5801N	1340.9612E	5.58	317	5.80	Y	-2.39	0.18	30	0.54	
08/07/17	16:09:44	24135	4.20	330	7.90	284	-56	4.74	228	4.10	290	4540.5806N	1340.9591E	5.58	317	5.80	Y	-2.40	0.18	30	0.45	
08/07/17	16:09:45	24136	4.20	331	8.20	285	-54	4.98	233	4.10	290	4540.5815N	1340.9575E	5.62	317	5.80	Y	-2.46	0.18	30	0.37	
08/07/17	16:09:46	24137	4.20	331	8.20	285	-54	4.98	233	4.10	290	4540.5820N	1340.9556E	5.70	317	5.79	Y	-2.49	0.18	30	0.32	
08/07/17	16:09:47	24138	4.20	331	8.20	285	-54	4.98	233	4.20	288	4540.5820N	1340.9548E	5.81	318	5.78	Y	-2.51	0.18	30	0.22	
08/07/17	16:09:48	24139	4.20	331	8.40	286	-52	5.13	234	4.20	288	4540.5830N	1340.9530E	5.85	318	5.76	Y	-2.49	0.18	30	0.13	
08/07/17	16:09:49	24140	4.20	331	8.40	286	-52	5.13	234	4.00	294	4540.5835N	1340.9510E	5.79	318	5.75	Y	-2.47	0.18	31	0.25	
08/07/17	16:09:50	24141	4.20	333	7.90	287	-52	4.57	236	4.00	294	4540.5840N	1340.9492E	5.72	318	5.72	Y	-2.47	0.18	31	0.34	
08/07/17	16:09:51	24142	4.20	333	7.90	287	-52	4.57	234	4.20	295	4540.5845N	1340.9480E	5.69	317	5.71	Y	-2.36	0.17	31	0.38	
08/07/17	16:09:52	24143	4.20	333	7.90	287	-52	4.57	234	4.20	295	4540.5850N	1340.9471E	5.53	317	5.68	Y	-2.30	0.17	31	0.38	
08/07/17	16:09:53	24144	4.20	333	7.50	288	-54	4.20	231	4.20	295	4540.5859N	1340.9454E	5.22	316	5.59	Y	-2.24	0.16	31	0.37	
08/07/17	16:09:54	24145	4.20	333	7.50	288	-54	4.20	231	4.10	298	4540.5869N	1340.9432E	5.07	315	5.57	Y	-2.21	0.16	31	0.43	
08/07/17	16:09:55	24146	4.20	332	7.70	287	-54	4.45	231	4.10	298	4540.5874N	1340.9417E	5.02	315	5.60	Y	-2.27	0.17	31	0.50	
08/07/17	16:09:56	24147	4.20	332	7.70	287	-54	4.45	231	4.10	298	4540.5879N	1340.9402E	5.10	315	5.63	Y	-2.30	0.17	31	0.58	
08/07/17	16:09:57	24148	4.20	332	7.70	287	-54	4.45	231	4.20	293	4540.5879N	1340.9398E	5.30	316	5.68	Y	-2.31	0.17	31	0.49	
08/07/17	16:09:58	24149	4.20	332	7.70	284	-55	4.48	228	4.20	293	4540.5884N	1340.9379E	5.36	316	5.70	Y	-2.32	0.17	31	0.42	
08/07/17	16:09:59	24150	4.20	332	7.70	284	-55	4.48	228	4.10	293	4540.5889N	1340.9359E	5.35	316	5.70	Y	-2.32	0.17	31	0.42	
08/07/17	16:10:00	24151	4.20	332	7.70	284	-55	4.48	228	4.10	293	4540.5889N	1340.9359E	5.35	316	5.71	Y	-2.32	0.17	31	0.45	
08/07/17	16:10:01	24152	4.20	331	7.60	284	-56	4.42	227	4.10	293	4540.5898N	1340.9327E	5.35	316	5.71	Y	-2.31	0.17	31	0.47	
08/07/17	16:10:02	24153	4.20	331	7.60	284	-56	4.42	227	4.20	296	4540.5903N	1340.9323E	5.35	316	5.72	Y	-2.31	0.17	31	0.55	
08/07/17	16:10:03	24154	4.20	331	7.60	282	-56	4.42	226	4.20	296	4540.5913N	1340.9305E	5.35	316	5.73	Y	-2.31	0.17	30	0.64	
08/07/17	16:10:04	24155	4.20	331	7.60	282	-56	4.42	226	4.20	284	4540.5913N	1340.9287E	5.35	316	5.73	Y	-2.32	0.17	30	0.39	
08/07/17	16:10:05	24156	4.20	331	7.60	280	-56	4.42	224	4.20	284	4540.5913N	1340.9287E	5.35	316	5.71	Y	-2.32	0.17	30	0.20	
08/07/17	16:10:06	24157	4.20	331	7.70	280	-56	4.52	224	4.20	284	4540.5923N	1340.9260E	5.35	316	5.70	Y	-2.33	0.17	30	0.12	
08/07/17	16:10:07	24158	4.20	331	7.70	280	-56	4.52	224	4.00	291	4540.5923N	1340.9254E	5.37	316	5.71	Y	-2.34	0.17	30	0.31	
08/07/17	16:10:08	24159	4.20	332	7.60	278	-55	4.38	224	4.00	291	4540.5928N	1340.9238E	5.41	316	5.73	Y	-2.31	0.17	30	0.49	
08/07/17	16:10:09	24160	4.20	332	7.60	278	-55	4.38	224	4.10	283	4540.5933N	1340.9218E	5.38	316	5.71	Y	-2.31	0.17	30	0.41	
08/07/17	16:10:10	24161	4.10	332	7.60	279	-54	4.44	224	4.10	283	4540.5933N	1340.9218E	5.30	316	5.66	Y	-2.31	0.17	30	0.29	
08/07/17	16:10:11	24162	4.10	333	7.50	279	-53	4.27	226	4.10	283	4540.5938N	1340.9188E	5.27	316	5.65	Y	-2.27	0.16	30	0.22	
08/07/17	16:10:12	24163	4.10	333	7.50	279	-53	4.27	226	4.00	285	4540.5942N	1340.9180E	5.22	316	5.62	Y	-2.25	0.16	30	0.23	
08/07/17	16:10:13	24164	4.10	333	7.40	281	-53	4.17	227	4.00	285	4540.5947N	1340.9163E	5.10	315	5.56	Y	-2.23	0.16	30	0.24	
08/07/17	16:10:14	24165	4.10	333	7.40	281	-53	4.17	227	4.10	288	4540.5952N	1340.9139E	5.04	315	5.54	Y	-2.22	0.16	29	0.27	
08/07/17	16:10:15	24166	4.10	333	7.40	282	-53	4.17	228	4.10	288	4540.5952N	1340.9139E	5.01	315	5.54	Y	-2.21	0.16	29	0.28	
08/07/17	16:10:16	24167	4.10	332	7.40	282	-54	4.22	226	4.10	288	4540.5957N	1340.9119E	4.99	315	5.54	Y	-2.24	0.16	29	0.25	
08/07/17	16:10:17	24168	4.10	332	7.40	282	-54	4.22	226	4.00	292	4540.5962N	1340.9099E	5.04	315	5.57	Y	-2.24	0.16	29	0.35	
08/07/17	16:10:18	24169	4.10	332	7.40	283	-54	4.22	228	4.00	292	4540.5972N	1340.9081E	5.12	315	5.63	Y	-2.24	0.16	29	0.44	
08/07/17	16:10:19	24170	4.10	332	7.40	283	-54	4.22	228	4.10	292	4540.5972N	1340.9069E	5.15	316	5.64	Y	-2.25	0.16	29	0.48	
08/07/17	16:10:20	24171	4.10	332	7.40	283	-54	4.22	228	4.10	292	4540.5977N	1340.9058E	5.14	315	5.62	Y	-2.25	0.16	29	0.49	
08/07/17	16:10:21	24172	4.10	331	7.60	283	-55	4.46	228	4.10	292	4540.5986N	1340.9027E	5.14	316	5.62	Y	-2.32	0.17	28	0.50	
08/07/17	16:10:23	24173	4.10	331	7.60	283	-55	4.46	228	4.20	291	4540.5991N	1340.9019E	5.25	316	5.65	Y	-2.36	0.17	28	0.45	
08/07/17	16:10:24	24174	4.10	332	7.90	282	-52	4.68	231	4.20	291	4540.5996N	1340.9003E	5.44	317	5.72	Y	-2.36	0.17	28	0.44	
08/07/17	16:10:25	24175	4.10	332	7.90	282	-52	4.68	231	4.20	291	4540.6001N	1340.8990E	5.48	317	5.70	Y	-2.37	0.17	27	0.48	
08/07/17	16:10:26	24176	4.20	332	7.90	280	-53	4.62	229	4.10	291	4540.6001N	1340.8983E	5.43	317	5.60	Y	-2.38	0.17	27	0.50	
08/07/17	16:10:27	24177	4.20	334	8.00	280	-50	4.63	232	4.10	291	4540.6006N	1340.8965E	5.42	316	5.54	Y	-2.40	0.17	27	0.54	
08/07/17	16:10:28	24178	4.20	334	8.00	280	-50	4.63	232	4.10	286	4540.6011N	1340.8947E	5.44	317	5.50	Y	-2.41	0.18	27	0.45	
08/07/17	16:10:29	24179	4.20	335	7.80	280	-49	4.36	233	4.10	286	4540.6016N	1340.8929E	5.44	317	5.50	Y	-2.35	0.17	27	0.36	
08/07/17	16:10:30	24180	4.20	335	7.80	280	-49	4.36	233	4.10	288	4540.6016N	1340.8917E	5.38	316	5.32	Y	-2.31	0.17	27	0.36	
08/07/17	16:10:31	24181	4.20	335	7.80	280	-49	4.36	233	4.10	288	4540.6021N	1340.8907E	5.19	316	5.24	Y	-2.30	0.17	27	0.38	
08/07/17	16:10:32	24182	4.20	335	7.70	280	-49	4.26	230	4.10	288	4540.6030N	1340.8879E	5.13	315	5.21	Y	-2.28	0.17	27	0.37	
08/07/17	16:10:33	24183	4.20	335	7.70	280	-49	4.26	230	4.10	288	4540.6030N	1340.8872E	5.12	315	5.28	Y	-2.26	0.17	27	0.36	
08/07/17	16:10:34	24184	4.20	334	7.60	281	-52	4.24	226	4.10	288	4540.6035N	1340.8853E	5.08	315	5.39	Y	-2.27	0.17	28	0.35	
08/07/17	16:10:35	24185	4.20	334	7.60	281	-52	4.24	226	4.10	290	4540.6040N	1340.8839E	5.09	315	5.52	Y	-2.26	0.17	28	0.38	
08/07/17	16:10:36	24186	4.20	334	7.60	281	-52	4.24	227	4.20	290	4540.6040N	1340.8831E	5.13	315	5.58	Y	-2.26	0.17	28	0.41	
08/07/17	16:10:37	24187	4.20	333	7.40	281	-54	4.10	224	4.20	290	4540.6045N	1340.8813E	5.14	316	5.60	Y	-2.24	0.16	27	0.42	
08/07/17	16:10:38	24188	4.20	333	7.40	281	-54	4.10	224	4.00	290	4540.6055N	1340.8792E	5.12	315	5.61	Y	-2.22	0.16	27	0.43	
08/07/17	16:10:39	24189	4.20	332	7.40	282	-56	4.18	224	4.00	290	4540.6060N	1340.8770E	5.08	315	5.63	Y	-2.24	0.16	28	0.44	
08/07/17	16:10:40	24190	4.20	332	7.40	282	-56	4.18	224	4.10	288	4540.6060N	1340.8757E	5.11	315	5.65	Y	-2.25	0.17	28	0.39	
08/07/17	16:10:41	24191	4.20	332	7.40	282	-56	4.18	224	4.20	288	4540.6064N	1340.8748E	5.22	316	5.70	Y	-2.25	0.17	28	0.33	
08/07/17	16:10:42	24192	4.20	331	7.60	282	-57	4.43	225	4.20	288	4540.6069N	1340.8734E	5.22	316	5.70	Y	-2.31	0.17	28	0.29	
08/07/17	16:10:43	24193	4.20	331	7.60	282	-57	4.43	225	4.10	286	4540.6074N	1340.8713E	5.45	317	5.77	Y	-2.34	0.17	28	0.22	
08/07/17	16:10:44	24194	4.10	328	7.90	283	-57	4.90	222	4.10	286	4540.6079N	1340.8694E	5.45	317	5.77	Y	-2.36	0.17	28	0.14	
08/07/17	16:10:45	24195	4.10	328	7.90	283	-57	4.90	222	4.10	291	4540.6084N	1340.8680E	5.54	317	5.83	Y	-2.36	0.17	28	0.20	
08/07/17	16:10:46	24196	4.20	328	7.90	284	-58	4.84	223	4.10	291	4540.6089N	1340.8673E	5.61	317	5.90	Y	-2.35	0.17	28	0.27	
08/07/17	16:10:47	24197	4.20	329	7.50	284	-60	4.48	222	4.10	291	4540.6099N	1340.8644E	5.64	317	5.92	Y	-2.25	0.16	28	0.31	
08/07/17	16:10:48	24198	4.20	329	7.50	284	-60	4.48	222	4.10	292	4540.6099N	1340.8636E	5.48	317	5.87	Y	-2.20	0.16	28	0.37	
08/07/17	16:10:49	24199	4.10	329	7.50	283	-59	4.50	224	4.10	292	4540.6108N	1340.8621E	5.21	316	5.79	Y	-2.22	0.16	28	0.41	
08/07/17	16:10:50	24200	4.10	329	7.50	283	-59	4.50	224	4.30	291	4540.6113N	1340.8608E	5.16	316	5.77	Y	-2.25	0.16	28	0.43	
08/07/17	16:10:51	24201	4.20	329	7.50	283	-60	4.45	223	4.30	291	4540.6113N	1340.8599E	5.26	316	5.77	Y	-2.25	0.16	27	0.44	
08/07/17	16:10:52	24202	4.20	330	7.50	283	-58	4.37	226	4.30	291	4540.6123N	1340.8571E	5.28	316	5.76	Y	-2.25	0.16	27	0.45	
08/07/17	16:10:53	24203	4.20	330	7.50	283	-58	4.37	226	4.20	297	4540.6128N	1340.8562E	5.26	316	5.74	Y	-2.26	0.17	27	0.64	
08/07/17	16:10:54	24204	4.20	332	7.80	281	-54	4.57	228	4.20	297	4540.6133N	1340.8547E	5.22	316	5.69	Y	-2.34	0.17	26	0.81	
08/07/17	16:10:55	24205	4.20	332	7.80	281	-54	4.57	228	4.10	290	4540.6133N	1340.8534E	5.31	316	5.68	Y	-2.39	0.18	26	0.72	
08/07/17	16:10:56	24206	4.30	332	7.80	279	-55	4.51	227	4.10	290	4540.6138N	1340.8525E	5.51	317	5.70	Y	-2.41	0.18	26	0.64	
08/07/17	16:10:57	24207	4.30	334	7.90	279	-52	4.47	231	4.10	290	4540.6143N	1340.8496E	5.57	317	5.70	Y	-2.37	0.18	27	0.62	
08/07/17	16:10:58	24208	4.30	334	7.90	279	-52	4.47	231	4.30	287	4540.6147N	1340.8488E	5.47	317	5.60	Y	-2.35	0.18	26	0.55	
08/07/17	16:10:59	24209	4.30	335	8.10	278	-49	4.59	230	4.30	287	4540.6152N	1340.8470E	5.32	316	5.40	Y	-2.37	0.18	26	0.49	
08/07/17	16:11:00	24210	4.30	335	8.10	278	-49	4.59	230	4.30	285	4540.6157N	1340.8448E	5.31	316	5.34	Y	-2.38	0.18	26	0.40	
08/07/17	16:11:01	24211	4.40	335	8.10	278	-50	4.52	230	4.30	285	4540.6157N	1340.8448E	5.40	316	5.35	Y	-2.39	0.18	26	0.36	
08/07/17	16:11:02	24212	4.40	335	8.10	278	-49	4.51	228	4.30	285	4540.6162N	1340.8419E	5.42	317	5.35	Y	-2.37	0.18	26	0.34	
08/07/17	16:11:03	24213	4.40	335	8.10	278	-49	4.51	228	4.40	286	4540.6167N	1340.8409E	5.40	316	5.39	Y	-2.36	0.18	26	0.36	
08/07/17	16:11:04	24214	4.40	335	8.00	277	-50	4.41	227	4.40	286	4540.6172N	1340.8392E	5.36	316	5.45	Y	-2.35	0.18	26	0.39	
08/07/17	16:11:05	24215	4.40	335	8.00	277	-50	4.41	227	4.30	287	4540.6177N	1340.8365E	5.32	316	5.46	Y	-2.34	0.18	26	0.45	
08/07/17	16:11:06	24216	4.40	335	8.00	276	-50	4.41	226	4.30	287	4540.6177N	1340.8365E	5.29	316	5.45	Y	-2.33	0.18	26	0.51	
08/07/17	16:11:07	24217	4.40	336	8.30	276	-47	4.65	230	4.30	287	4540.6182N	1340.8344E	5.28	316	5.45	Y	-2.38	0.18	25	0.57	
